day,blocks_count,difficulty_median,blockreward_sum,blockreward_median,size_total_sum,size_total_median,size_stripped_median,size_witness_median,weight_median,tx_count_total_median,tx_count_segwit_median,tx_count_nonsegwit_median,tx_count_total_sum,tx_count_segwit_sum,tx_count_nonsegwit_sum,tx_fee_total_median,tx_fee_mean_median,tx_fee_percentile_10_median,tx_fee_percentile_50_median,tx_fee_percentile_90_median,tx_fee_total_sum,tx_size_mean_median,tx_size_percentile_10_median,tx_size_percentile_50_median,tx_size_percentile_90_median,tx_vsize_mean_median,tx_vsize_percentile_10_median,tx_vsize_percentile_50_median,tx_vsize_percentile_90_median,tx_input_count_total_median,tx_input_count_mean_median,tx_input_count_percentile_10_median,tx_input_count_percentile_50_median,tx_input_count_percentile_90_median,tx_input_count_total_sum,tx_output_count_total_median,tx_output_count_mean_median,tx_output_count_percentile_10_median,tx_output_count_percentile_50_median,tx_output_count_percentile_90_median,tx_output_count_total_sum,tx_input_value_total_median,tx_input_value_mean_median,tx_input_value_percentile_10_median,tx_input_value_percentile_50_median,tx_input_value_percentile_90_median,tx_input_value_total_sum,tx_output_value_total_median,tx_output_value_mean_median,tx_output_value_percentile_10_median,tx_output_value_percentile_50_median,tx_output_value_percentile_90_median,tx_output_value_total_sum,price_btc,marketcap_total,marketcap_btc,volume_total,volume_btc,crypto_currencies,crypto_markets,crypto_exchanges,totalbytesrecv,totalbytessent,version,uptime,peersin,peersout,mempool_tx,mempool_bytes,mempool_usage,mempool_max,mempool_minfee,nodes_total,nodes_with_channels,nodes_without_channels,channels_total,channels_unique,channels_duplicate,capacity_total,density,cut_nodes,cut_channels,channel_capacity_percentile_10,channel_capacity_percentile_50,channel_capacity_percentile_90,node_capacity_total_percentile_10,node_capacity_total_percentile_50,node_capacity_total_percentile_90,node_channels_total_percentile_10,node_channels_total_percentile_50,node_channels_total_percentile_90,node_eccentricity_mean,node_eccentricity_min,node_eccentricity_max,node_eccentricity_percentile_10,node_eccentricity_percentile_50,node_eccentricity_percentile_90,transitivity,node_clustering_mean,node_clustering_percentile_10,node_clustering_percentile_50,node_clustering_percentile_90
2016-12-03,172,286765766820.550,2150.00000000,12.50000000,151740075,998153,998153,0,3992612,1973,0,1973,287254,0,287254,0.62828263,0.00033880,0.00014690,0.00020000,0.00050000,100.31908242,461,192,226,601,461,192,226,601,4508,2,1,1,3,706797,4527,2,1,2,2,703941,5506.58315942,3.19136704,0.01090870,0.14417729,3.92612850,1229302.83275089,5505.95487679,3.19107266,0.01061000,0.14387948,3.92598160,1229202.51366847,769.43,14304500000.00,,110079000.00,93358700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,148,286765766820.550,1850.00000000,12.50000000,126449322,998141,998141,0,3992564,1884,0,1884,245198,0,245198,0.70528837,0.00034304,0.00014690,0.00020000,0.00050000,92.94770605,453,192,226,596,453,192,226,596,4693,2,1,1,3,634982,4532,2,1,2,2,588383,4855.25137978,3.42898324,0.01167733,0.14256068,4.22714399,920242.95463023,4854.45692763,3.42856517,0.01138569,0.14198359,4.22694399,920150.00692418,769.76,14262000000.00,,74343500.00,50348000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,152,286765766820.550,1900.00000000,12.50000000,135162972,998157,998157,0,3992628,2031,0,2031,278799,0,278799,0.75781770,0.00036290,0.00014690,0.00020160,0.00050000,107.83160338,457,192,226,593,457,192,226,593,4678,2,1,1,3,649767,4983,2,1,2,2,675113,11081.61602884,5.70936479,0.01237800,0.17980000,5.78561067,1744083.52416657,11080.87483186,5.70908506,0.01190825,0.17965310,5.78366712,1743975.69256319,761.29,14013800000.00,,138591000.00,90650100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-06,150,286765766820.550,1875.00000000,12.50000000,144156552,998178,998178,0,3992712,2254,0,2254,321714,0,321714,0.78301213,0.00036635,0.00014690,0.00020368,0.00052740,118.33372959,434,223,226,582,434,223,226,582,4660,2,1,1,3,673683,5261,2,1,2,2,757454,9303.73550503,4.53709991,0.01297117,0.16492974,5.05622710,1627990.01098839,9303.10006879,4.53675967,0.01270320,0.16447206,5.05608020,1627871.67725880,762.91,14078200000.00,,182664000.00,103656000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-07,174,286765766820.550,2175.00000000,12.50000000,153110929,998158,998158,0,3992632,1957,0,1957,308216,0,308216,0.68476305,0.00034216,0.00014690,0.00020000,0.00050000,106.77376111,473,192,226,636,473,192,226,636,4611,2,1,1,3,735428,4665,2,1,2,2,735299,7657.45154869,4.63694511,0.01252498,0.15838730,4.97220000,1547442.43251340,7656.83064599,4.63654756,0.01225874,0.15800000,4.97210000,1547335.65875229,767.68,14370300000.00,,143261000.00,98122700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,157,286765766820.550,1962.50000000,12.50000000,134477800,998130,998130,0,3992520,2088,0,2088,285072,0,285072,0.68261007,0.00033191,0.00014690,0.00020000,0.00050000,97.42857880,450,192,226,599,450,192,226,599,4582,2,1,1,3,646171,4814,2,1,2,2,659930,7812.46297552,4.35721782,0.01201219,0.16870000,5.43555360,1440006.01056397,7811.68717467,4.35688438,0.01181088,0.16845690,5.43544060,1439908.58198517,773.28,14413900000.00,,123280000.00,94641500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09,135,286765766820.550,1687.50000000,12.50000000,125322404,998177,998177,0,3992708,2136,0,2136,265642,0,265642,0.74775017,0.00035401,0.00014690,0.00020000,0.00054729,95.73403970,445,192,226,633,445,192,226,633,4587,2,1,1,3,594655,5020,2,1,2,2,622794,8358.30430647,4.52875921,0.01209144,0.15640000,5.29254393,1514451.37613154,8357.35265905,4.52824652,0.01175598,0.15620000,5.29227501,1514355.64209184,775.80,14436100000.00,,97155300.00,73113000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10,132,286765766820.550,1650.00000000,12.50000000,117219081,998153,998153,0,3992612,2146,0,2146,246301,0,246301,0.70556500,0.00033069,0.00014690,0.00020000,0.00050000,85.00944815,441,192,226,595,441,192,226,595,4634,2,1,1,3,556083,5012,2,1,2,2,594935,7136.45798011,3.83244226,0.01109600,0.13839898,4.14354915,1131712.98247857,7135.64936647,3.83215047,0.01094564,0.13816551,4.14336198,1131627.97303042,778.79,14462100000.00,,76273900.00,56262900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,187,286765766820.550,2337.50000000,12.50000000,126548775,874683,874683,0,3498732,1027,0,1027,227763,0,227763,0.34122408,0.00032065,0.00014690,0.00018800,0.00050000,75.98438847,481,192,226,635,481,192,226,635,3824,2,1,1,3,618015,2678,2,1,2,2,575385,3513.47355374,3.92985767,0.00945000,0.12634816,4.27179022,1051422.61394341,3512.73505559,3.92933969,0.00918670,0.12614392,4.27164022,1051346.62955494,772.62,14334200000.00,,74270800.00,58931600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,156,286765766820.550,1950.00000000,12.50000000,127364080,998123,998123,0,3992492,1988,0,1988,272264,0,272264,0.70361133,0.00034284,0.00014690,0.00018784,0.00053170,94.10366432,456,223,226,634,456,223,226,634,4499,2,1,1,3,605605,4612,2,1,2,2,653185,9309.71929720,5.43716743,0.01142480,0.16582321,5.73851130,1712695.27947072,9308.85213901,5.43657604,0.01119700,0.16567631,5.73811130,1712601.17580640,780.45,14552700000.00,,91336900.00,62071700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-13,178,286765766820.550,2225.00000000,12.50000000,146056668,998112,998112,0,3992448,1947,0,1947,294754,0,294754,0.64589853,0.00032186,0.00014690,0.00019828,0.00050000,98.99948199,443,192,226,634,443,192,226,634,4457,2,1,1,3,690503,4254,2,1,2,2,673500,7658.34622911,4.90773796,0.01121165,0.15692555,4.99985310,1578513.92575058,7657.55220810,4.90716419,0.01090723,0.15664946,4.99970620,1578414.92626859,784.30,14552700000.00,,105350000.00,85415700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-14,139,286765766820.550,1737.50000000,12.50000000,125713851,998170,998170,0,3992680,2257,0,2257,287634,0,287634,0.73274863,0.00033649,0.00014690,0.00020000,0.00050000,95.92153351,428,223,226,594,428,223,226,594,4461,2,1,1,3,579733,5128,2,1,2,2,655045,10236.21375896,5.39251230,0.01053724,0.14865123,5.16552179,1673806.43130430,10235.62748405,5.39215322,0.01024207,0.14838366,5.16529579,1673710.50977079,784.81,14518000000.00,,96420800.00,64672900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,127,310153855703.433,1587.50000000,12.50000000,120640722,998197,998197,0,3992788,2372,0,2372,281682,0,281682,0.81279730,0.00035101,0.00014690,0.00020000,0.00053170,99.26258563,410,192,226,521,410,192,226,521,4634,2,1,1,2,562477,5222,2,1,2,2,634508,12618.66849844,5.66248446,0.01150392,0.16355900,5.36110000,2026732.73037219,12617.47339338,5.66210123,0.01125328,0.16327800,5.36095310,2026633.46778656,782.16,14478500000.00,,109797000.00,78000200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16,133,310153855703.433,1662.50000000,12.50000000,129258354,998210,998210,0,3992840,2211,0,2211,279272,0,279272,0.75686666,0.00034811,0.00014690,0.00020340,0.00053170,98.56319887,447,192,226,633,447,192,226,633,4667,2,1,1,3,599144,5212,2,1,2,2,676002,11545.01068797,5.45752394,0.01106422,0.15122157,5.22238498,1886608.12852385,11543.99032314,5.45716887,0.01085310,0.15085310,5.22172499,1886509.56532498,784.18,14573900000.00,,111560000.00,89342700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-17,144,310153855703.433,1800.00000000,12.50000000,117653201,998129,998129,0,3992516,1825,0,1825,235904,0,235904,0.59709911,0.00033152,0.00014690,0.00020000,0.00053170,79.96700617,453,223,226,594,453,223,226,594,4308,2,1,1,3,530506,4759,2,1,2,2,620259,6062.57102233,3.48003478,0.01000000,0.12418049,4.00000000,1309140.33456636,6061.87167805,3.47965841,0.00974720,0.12380727,3.99980000,1309060.36756019,791.37,14669600000.00,,102527000.00,81721500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,141,310153855703.433,1762.50000000,12.50000000,121459191,998147,998147,0,3992588,2045,0,2045,237674,0,237674,0.69774776,0.00033072,0.00014690,0.00020000,0.00050000,81.42808976,449,192,226,594,449,192,226,594,4419,2,1,1,3,557781,4503,2,1,2,2,568532,9046.53164829,5.20173173,0.01067790,0.15682029,5.39295366,1427830.32777573,9045.66871330,5.20127832,0.01045527,0.15642029,5.39275366,1427748.89968597,791.97,14655500000.00,,81907200.00,54730500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,151,310153855703.433,1887.50000000,12.50000000,138128536,998148,998148,0,3992592,2082,0,2082,284694,0,284694,0.73250298,0.00035257,0.00014690,0.00020000,0.00053170,104.61403374,461,192,226,617,461,192,226,617,4523,2,1,1,3,647080,4693,2,1,2,2,668363,9955.00064235,6.00345199,0.01152783,0.18000000,6.61364746,1850384.91065477,9954.10580767,6.00312716,0.01126305,0.17985310,6.61343866,1850280.29662103,795.11,14731000000.00,,87455500.00,66832900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20,138,310153855703.433,1725.00000000,12.50000000,133913960,998197,998197,0,3992788,2271,0,2271,294641,0,294641,0.74823843,0.00033573,0.00014690,0.00020000,0.00050150,101.34833517,430,192,226,593,430,192,226,593,4614,2,1,1,3,625143,5142,2,1,2,2,677268,12084.13728332,5.45816743,0.01141762,0.16122734,5.64189249,1954839.67572128,12083.22565407,5.45784496,0.01120960,0.16099455,5.64139772,1954738.32738611,796.26,14768900000.00,,112059000.00,74942900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21,159,310153855703.433,1987.50000000,12.50000000,153271032,998151,998151,0,3992604,2191,0,2191,322738,0,322738,0.74238504,0.00034404,0.00014690,0.00020000,0.00051681,114.18518478,445,192,226,594,445,192,226,594,4592,2,1,1,3,709549,4972,2,1,2,2,734549,13939.65689133,6.92063913,0.01168403,0.16737000,5.86728550,2809143.17952098,13938.97296873,6.92028774,0.01150020,0.16700000,5.86704240,2809028.99433620,819.60,15275000000.00,,196614000.00,111185000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22,159,310153855703.433,1987.50000000,12.50000000,146046112,998152,998152,0,3992608,2171,0,2171,316500,0,316500,0.73031971,0.00032882,0.00014690,0.00020000,0.00050000,106.59231456,435,192,226,630,435,192,226,630,4625,2,1,1,3,690126,4961,2,1,2,2,719587,13673.92835390,6.68051551,0.01130090,0.15586043,5.80150855,2474654.01971838,13673.07982113,6.68016706,0.01105310,0.15572752,5.80128029,2474547.42740382,858.35,15943100000.00,,255169000.00,230386000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-23,152,310153855703.433,1900.00000000,12.50000000,135163675,998151,998151,0,3992604,2261,0,2261,302701,0,302701,0.71374411,0.00032918,0.00014690,0.00018550,0.00050000,100.12648353,430,192,226,594,430,192,226,594,4569,2,1,1,3,632406,5087,2,1,2,2,711531,15132.20418825,7.57389402,0.01100000,0.18000000,7.31707602,2651014.54988107,15131.49923069,7.57356253,0.01077132,0.17960000,7.31689522,2650914.42339754,902.66,16508300000.00,,307419000.00,215797000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-24,137,310153855703.433,1712.50000000,12.50000000,116853775,998145,998145,0,3992580,1964,0,1964,239590,0,239590,0.69354402,0.00032983,0.00014690,0.00018920,0.00050017,82.76712678,462,192,226,667,462,192,226,667,4481,2,1,1,3,544565,4710,2,1,2,2,562432,8435.20530696,4.79176112,0.00983977,0.12868986,4.90452007,1476818.36732027,8434.51780401,4.79139291,0.00966670,0.12854296,4.90434414,1476735.60019349,905.79,16502400000.00,,221443000.00,202878000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-25,165,310153855703.433,2062.50000000,12.50000000,105503713,711211,711211,0,2844844,1004,0,1004,196752,0,196752,0.33131598,0.00030345,0.00013560,0.00018080,0.00050000,61.79166779,453,192,226,663,453,192,226,663,3359,2,1,1,3,520596,2350,2,1,2,2,475583,4509.29133349,4.34154130,0.00975690,0.14024613,5.45339399,1087936.36362354,4508.99246941,4.34128104,0.00955930,0.14002825,5.45279399,1087874.57195575,880.14,16239000000.00,,184089000.00,137865000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-26,142,310153855703.433,1775.00000000,12.50000000,123252112,998146,998146,0,3992584,1861,0,1861,249168,0,249168,0.71522589,0.00033426,0.00014690,0.00018600,0.00050518,90.37256656,470,192,226,634,470,192,226,634,4620,2,1,1,3,593131,4530,2,1,2,2,606372,9105.71353704,5.32536687,0.01040930,0.17426348,6.99977310,1567466.60804661,9105.01069557,5.32503431,0.01016920,0.17384415,6.99962620,1567376.23548005,904.39,16646900000.00,,160304000.00,124193000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-27,156,310153855703.433,1950.00000000,12.50000000,136757533,998115,998115,0,3992460,2124,0,2124,294098,0,294098,0.68317710,0.00032193,0.00014690,0.00019824,0.00050000,98.23701930,449,192,226,633,449,192,226,633,4533,2,1,1,3,646957,4718,2,1,2,2,683593,12038.97777924,5.80025299,0.01033506,0.15463144,5.95135326,2195035.99665417,12038.18844093,5.79992494,0.01008594,0.15438145,5.95119506,2194937.75963487,920.82,17133700000.00,,182645000.00,125148000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-28,164,310153855703.433,2050.00000000,12.50000000,142430951,998125,998125,0,3992500,2091,0,2091,305997,0,305997,0.69785571,0.00033374,0.00014690,0.00019993,0.00050000,104.38369002,446,192,226,628,446,192,226,628,4556,2,1,1,3,679366,4774,2,1,2,2,704749,10717.47367224,6.12509529,0.01069787,0.17968534,7.03023920,2063572.76524442,10716.82533588,6.12479734,0.01040645,0.17952801,7.03005840,2063468.38155440,958.82,17484400000.00,,280736000.00,189238000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-29,150,317688400354.034,1875.00000000,12.50000000,141061544,998204,998204,0,3992816,2194,0,2194,305721,0,305721,0.77403410,0.00033411,0.00014690,0.00019824,0.00051236,107.73906746,428,204,226,563,428,204,226,563,4636,2,1,1,3,663721,5094,2,1,2,2,706474,11024.14752681,5.33598622,0.01081100,0.16185310,6.05906310,1818699.27085317,11023.32045452,5.33558589,0.01053104,0.16170620,6.05891620,1818591.53178571,973.35,17674100000.00,,292081000.00,226951000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30,157,317688400354.034,1962.50000000,12.50000000,136285907,998134,998134,0,3992536,2028,0,2028,285492,0,285492,0.68785666,0.00032994,0.00014690,0.00019443,0.00050000,99.82464088,448,223,226,633,448,223,226,633,4515,2,1,1,3,647436,4769,2,1,2,2,693133,11275.50241696,6.24236276,0.01012300,0.15025868,6.28985242,2163719.92354294,11275.00120875,6.24199942,0.00997550,0.14985868,6.28967614,2163620.09890206,958.53,17708400000.00,,259227000.00,216515000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,148,317688400354.034,1850.00000000,12.50000000,118286069,998064,998064,0,3992256,1875,0,1875,246244,0,246244,0.59621228,0.00031689,0.00014690,0.00018080,0.00050000,80.94974088,449,192,226,633,449,192,226,633,4306,2,1,1,3,547909,4802,2,1,2,2,632543,7741.95995549,4.77376763,0.01033858,0.15739495,6.00477618,1375131.80507353,7741.16964020,4.77345185,0.01009100,0.15705264,6.00000000,1375050.85533265,960.06,17696800000.00,,146468000.00,122103000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-01,156,317688400354.034,1950.00000000,12.50000000,110236981,980378,980378,0,3921512,950,0,950,178054,0,178054,0.39875595,0.00034818,0.00014690,0.00018080,0.00050000,67.92513298,529,223,226,667,529,223,226,667,3823,2,1,1,3,527535,3392,3,1,2,2,551241,5555.16465285,5.38484898,0.00945310,0.14500687,5.72006016,1064381.64130160,5554.88802675,5.38448975,0.00918038,0.14474885,5.71991326,1064313.71616862,979.53,18300400000.00,,162557000.00,85910700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-02,159,317688400354.034,1987.50000000,12.50000000,148469153,998166,998166,0,3992664,1997,0,1997,289705,0,289705,0.73182696,0.00035915,0.00014690,0.00020000,0.00052281,109.11778078,479,223,226,635,479,223,226,635,4563,2,1,1,3,706149,5131,2,1,2,2,775261,8370.80027210,4.56186703,0.00954794,0.13461261,5.06677866,1570643.42024318,8369.83697648,4.56067855,0.00920327,0.13298497,5.06617866,1570534.30246240,1018.17,18814600000.00,,261993000.00,192318000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
